date,state,city,summary,month,year_month
2022-06-12,TEXAS,DALLAS-FORT WORTH,"PRELIM INFO FROM FAA OPS: DALLAS-FORT WORTH, TX/UAS SIGHTING/1636C/DALLAS-FORT WORTH ATCT ADVISED, A321, PUERTO VALLARTA, MEXICO (MMPR) - DFW, REPORTED A RED UAS 400 FEET BELOW AT 12 O'CLOCK POSITION AT 1000 FEET WHILE S BOUND 2 N DFW. NO EVASIVE ACTION REPORTED. DALLAS-FORT WORTH DEPARTMENT OF PUBLIC SAFETY NOTIFIED. WOC 7-3333 RL/JA",6,2022-06
2022-06-12,MICHIGAN,ANN ARBOR,"PRELIM INFO FROM FAA OPS: ANN ARBOR, MI/UAS SIGHTING/1957E/UNIVERSITY OF MICHIGAN PD (UMPD) ADVISED THAT A UAS WAS OBSERVED OPERATING IN THE VCNTY OF THE MICHIGAN MEDICINE HELIPADS. A MEDEVAC HELICOPTER (INFO NOT PROVIDED) HAD JUST LANDED A FEW MINUTES PRIOR. PIC CONTACTED UMPD FOR ASSISTANCE. NO EVASIVE ACTION REPORTED. UMPD OFFICER IDENTIFIED PILOT AND INITIATED REPORT.  WOC 7-3333 JA/EF",6,2022-06
2022-06-13,CONNECTICUT,OXFORD,"PRELIM INFO FROM FAA OPS: OXFORD, CT/UAS SIGHTING/1105E/OXFORD ATCT ADVISED, CESSNA C182, REPORTED A YELLOW UAS OFF RIGHT SIDE AT 1,800 FEET WHILE N BOUND 1 S OXC. NO EVASIVE ACTION REPORTED. OXFORD PD NOTIFIED. WOC 7-3333 RL/EF",6,2022-06
2022-06-13,MASSACHUSETTS,BOSTON,"PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS SIGHTING/1445E/BOSTON ATCT ADVISED, B752, ATL - BOS, REPORTED UAS OFF LEFT SIDE AT 1,000 FEET WHILE NE BOUND 3 SW BOS. NO EVASIVE ACTION REPORTED. MASSACHUSETTS STATE POLICE NOTIFIED. WOC 7-3333 RL/EF",6,2022-06
2022-06-13,TEXAS,GEORGETOWN,"PRELIM INFO FROM FAA OPS: GEORGETOWN, TX/UAS SIGHTING/1600C/GEORGETOWN FCT ADVISED, PIPER P28A, OBSERVED A UAS HOVERING AT 3,330 FEET WHILE EASTBOUND AT 3,800 FEET, 6 ESE GTU. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION OCCURRED. WOC 7-3333 JA/EF",6,2022-06
2022-06-13,NORTH CAROLINA,MONROE,"PRELIM INFO FROM FAA OPS: MONROE, NC/UAS SIGHTING/1712E/CLT ATCT ADVISED CHARLOTTE-MONROE EXECUTIVE ARPT (EQY) MANAGER OBSERVED A UAS OPERATING BETWEEN 75-100 FEET IN THE VCNTY RWY 23. 3 ACFT WENT AROUND TO AVOID THE UAS. LEO NOT NOTIFIED. WOC 7-3333 JA/EF",6,2022-06
2022-06-13,FLORIDA,DESTIN,"PRELIM INFO FROM FAA OPS: DESTIN, FL/UAS SIGHTING/1620C/DESTIN FCT ADVISED, PROGRESSIVE AERODYNE SEA RAY, OBSERVED A BLACK-RED UAS APPROXIMATELY 4 E DTS. NO EVASIVE ACTION REPORTED. COUNTY OPS CENTER NOTIFIED (NO PHONE PROVIDED). WOC 7-3333 JA/EF",6,2022-06
2022-06-13,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/2210E/FORT LAUDERDALE ATCT ADVISED, B737, BNA - FLL, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE E BOUND AT 2,000 FEET 8 W FLL. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-14,TEXAS,DALLAS-FORT WORTH,"PRELIM INFO FROM FAA OPS: DALLAS-FORT WORTH, TX/UAS SIGHTING/1425C/DALLAS-FORT WORTH INTL ARPT (DFW) REPORTED A UAS AT 100 FEET AGL 1 N OF RUNWAY 17C. ATC AVOIDED ARRIVALS TO RUNWAY 17C. NO ACFT RE-SEQUENCED. DFW ARPT PD WERE NOTIFIED AND APPREHENDED OPERATOR ON UNREPORTED CHARGES. NO IMPACT TO NAS. FAA LEAP NOTIFIED. WOC 7-3333 RC/DJ",6,2022-06
2022-06-14,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1638C/CHICAGO TRACON ADVISED, A320, OMA - ORD, REPORTED BLACK UAS 500 FEET BELOW ACFT AT THE 1 O'CLOCK POSITON WHILE W BOUND AT 4,000 FEET. NO EVASIVE ACTION REPORTED. CHICAGO PD NOTIFIED. WOC 7-3333 DJ/RC",6,2022-06
2022-06-14,TEXAS,WACO,"PRELIM INFO FROM FAA OPS: WACO, TX/UAS SIGHTING/1835C/WACO FCT ADVISED, BEECH BE40, REPORTED A QUAD COPTER UAS WHILE S BOUND AT 600 FEET OFF DEPARTURE END OF RUNWAY 17L WACO. NO EVASIVE ACTION TAKEN. TSTC WACO ARPT PD NOTIFIED. WOC 7-3333 JW/JO",6,2022-06
2022-06-14,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS SIGHTING/1842M/PHOENIX TRACON ADVISED, PIPER P28A, REPORTED A GOLDEN COLOR UAS WHILE S BOUND AT 4,500 FEET 9 NNW PHOENIX VORTAC (PXR). NO EVASIVE ACTION TAKEN. PHOENIX ARPT PD NOTIFIED. WOC 7-3333 JO/GG",6,2022-06
2022-06-14,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1928P/NORTH LAS VEGAS ATCT ADVISED, BEECH BE35, OBSERVED A QUAD-COPTER UAS WHILE ESE BOUND WHILE ORBITING AT 200 FEET OF DEPARTURE END OF RUNWAY 12R. NO EVASIVE ACTION TAKEN. METRO PD ON FREQ AND NORTH LAS VEGAS PD WAS NOTIFIED. WOC 7-3333 GG/JO",6,2022-06
2022-06-15,CALIFORNIA,HAYWARD,"PRELIM INFO FROM FAA OPS: HAYWARD, CA/UAS SIGHTING/0945P/HAYWARD ATCT ADVISED, CIRRUS SR20, MHR - HWD, REPORTED A UAS WHILE W BOUND AT 1,000 FEET 2 E HWD. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED. WOC 7-3333 RC/ER",6,2022-06
2022-06-15,OKLAHOMA,OKLAHOMA CITY,"PRELIM INFO FROM FAA OPS: OKLAHOMA CITY, OK/UAS SIGHTING/1405C/OKLAHOMA CITY APCH ADVISED, CRJ7, DFW - OKC, REPORTED A WHITE UAS FROM THE LEFT SIDE WHILE N BOUND AT 4,000 FEET 15 NE OKC. NO EVASIVE ACTION TAKEN. OKLAHOMA CITY PD NOTIFIED. WOC 7-3333 RC/MK",6,2022-06
2022-06-15,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1831E/JFK ATCT ADVISED, B739, PHX - JFK, REPORTED A BLACK UAS 100 FEET BELOW WHILE NE BOUND AT 2,000 FEET VCNTY CANARSIE VOR. NO EVASIVE ACTION REPORTED.  NYPD AVIATION UNIT NOTIFIED. WOC 7-3333 JG/JF",6,2022-06
2022-06-15,VIRGINIA,NORFOLK,"PRELIM INFO FROM FAA OPS: NORFOLK, VA/UAS SIGHTING/2045E/NORFOLK ATCT ADVISED, E55P, LOM - ORF, REPORTED A WHITE UAS WHILE NE BOUND AT 150 FEET ON 1 MILE FINAL RWY 5. NO EVASIVE ACTION TAKEN. ARPT PD NOTIFIED. WOC 7-3333 TB/JF",6,2022-06
2022-06-16,CALIFORNIA,SACRAMENTO,"PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS SIGHTING/1100P/SACRAMENTO ATCT (SMF) ADVISED, E75L, PDX - SMF, REPORTED WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 1,700 FEET 6.3 N SMF. NO EVASIVE ACTION TAKEN. SACRAMENTO PD NOTIFIED. WOC 7-3333 RC/ER",6,2022-06
2022-06-16,UTAH,SALT LAKE CITY,"PRELIM INFO FROM FAA OPS: SALT LAKE CITY, UT/UAS SIGHTING/1414M/SALT LAKE CITY ATCT ADVISED, BOMBARDIER CL60, SLC - CGF, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 5,700 FEET 2 N WASATCH VOR. NO EVASIVE ACTION TAKEN. SALT LAKE CITY INTL ARPT PD NOTIFIED. WOC 7-3333 RC/ER",6,2022-06
2022-06-16,UTAH,SALT LAKE CITY,"PRELIM INFO FROM FAA OPS: SALT LAKE CITY, UT/UAS SIGHTING/1232M/SALT LAKE CITY ATCT ADVISED, A339, AMSTERDAM, NETHERLANDS (EHAM) - SLC, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 4,900 FEET 2 N WASATCH VOR. NO EVASIVE ACTION TAKEN. SALT LAKE CITY INTL ARPT PD NOTIFIED. WOC 7-3333 RC/MK",6,2022-06
2022-06-16,UTAH,SALT LAKE CITY,"PRELIM INFO FROM FAA OPS: SALT LAKE CITY, UT/UAS SIGHTING/1241M/SALT LAKE CITY ATCT ADVISED, B739, LAX - SLC, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 4,900 FEET 2 N WASATCH VOR. NO EVASIVE ACTION TAKEN. SALT LAKE CITY INTL ARPT PD NOTIFIED. WOC 7-3333 RC/EF",6,2022-06
2022-06-16,MICHIGAN,BATTLE CREEK,"PRELIM INFO FROM FAA OPS: BATTLE CREEK, MI/UAS SIGHTING/1740E/KALAMAZOO ATCT ADVISED, CIRRUS SR20, REPORTED A UAS FROM THE 2 O'CLOCK POSITION WHILE SSE BOUND AT 2,000 FEET 10 S AZO. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED. WOC 7-3333 JG/JF",6,2022-06
2022-06-17,TEXAS,EL PASO,"PRELIM INFO FROM FAA OPS: EL PASO, TX/UAS SIGHTING/0800M/EL PASO ATCT ADVISED, B763, REPORTED A UAS THAT PASSED UNDER ACFT AT 300 FEET WHILE SHORT FINAL 1 E EL PASO. NO EVASIVE ACTION REPORTED. EL PASO DPS NOTIFIED. WOC 7-3333 MK/EF",6,2022-06
2022-06-17,TEXAS,EL PASO,"PRELIM INFO FROM FAA OPS: EL PASO, TX/UAS SIGHTING/0800M/EL PASO ATCT, B763, CVG - ELP, OBSERVED A UAS PASSING UNDERNEATH ACFT WHILE SOUTHWEST BOUND AT 300 FEET ON SHORT FINAL TO ELP.  NO EVASIVE ACTION REPORTED. TEXAS DPS NOTIFIED (NO PHONE PROVIDED). WOC 7-3333 JA/EF",6,2022-06
2022-06-17,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/0940C/MIDWAY ATCT ADVISED, CL35, REPORTED BLACK UAS OPERATING AT 1,600 FEET 1 S CHICAGO. NO EVASIVE ACTION REPORTED. LEOS NOTIFIED VIA 911. WOC 7-3333 MK/EF",6,2022-06
2022-06-17,MICHIGAN,LANSING,"PRELIM INFO FROM FAA OPS: LANSING, MI/UAS SIGHTING/1537E/C-ROC ADVISED, E145, ORD - LAN, REPORTED A WHITE UAS MANEUVERING BETWEEN 1,800-2,000 FEET 9 SE LANSING. LAW ENFORCEMENT NOTIFIED. PHONE NUMBER NOT PROVIDED. WOC 7-3333 EF/MK",6,2022-06
2022-06-17,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1622P/LOS ANGELES ATCT ADVISED, B738, HNL - LAX, REPORTED 2 UAS 100 FEET BELOW WHILE WSW BOUND AT 2,100 FEET 8 ENE LAX. NO EVASIVE ACTION REPORTED. LAWA NOTIFIED. WOC 7-3333 JG/TL",6,2022-06
2022-06-17,KANSAS,TOPEKA,"PRELIM INFO FROM FAA OPS: TOPEKA, KS/UAS SIGHTING/1900C/KANSAS CITY ARTCC ADVISED LOCAL LAW ENFORCEMENT OFFICER REPORTED INDIVIDUAL OPERATING UAS NEAR A TRAIN DERAILMENT 17 ESE TOP. THE LAW ENFORCEMENT OFFICER ADVISED INDIVIDUAL TO OPERATE UAS IN COMPLIANCE WITH OPERATING RULES. NO REPORTS FROM ACFT IN AREA. WOC 7-3333 TB/JG",6,2022-06
2022-06-18,FLORIDA,KEY WEST,"PRELIM INFO FROM FAA OPS: KEY WEST, FL/UAS SIGHTING/1000E/KEY WEST ATCT ADVISED, PIPER PA46, REPORTED UAS AT 12 O'CLOCK POSITION AT 300 FEET WHILE E BOUND VCNTY KEY WEST. NO EVASIVE ACTION TAKEN.  KEY WEST PD NOTIFIED. WOC 7-3333 RL/EF",6,2022-06
2022-06-18,NEW JERSEY,TETERBORO,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1120E/E-ROC ADVISED, CESSNA C700, OQU - TEB, REPORTED A UAS AT 1,300 FEET 4 SW TEB. NO EVASIVE ACTION WAS TAKEN. NEW JERSEY STATE POLICE WAS NOTIFIED. PHONE NUMBER NOT PROVIDED. WOC 7-3333 EF/MK",6,2022-06
2022-06-18,ILLINOIS,ST LOUIS,"PRELIM INFO FROM FAA OPS: ST LOUIS, IL/UAS SIGHTING/1256C/ST LOUIS TRACON ADVISED CESSNA C175, REPORTED A SILVER UAS FROM LEFT SIDE AT 3,000 FEET WHILE W BOUND 12 SSE STL. NO EVASIVE ACTION TAKEN. ST LOUIS COUNTY PD NOTIFIED. WOC 7-3333 RL/EF",6,2022-06
2022-06-18,CALIFORNIA,BAKERSFIELD,"PRELIM INFO FROM FAA OPS: BAKERSFIELD, CA/UAS SIGHTING/1100P/BAKERSFIELD ATCT ADVISED, CRJ9, DFW - BFL, OBSERVED A LARGE BLACK UAS 500 FEET BELOW WHILE NW BOUND AT 10,000 FEET 30 SE BFL. NO EVASIVE ACTION WAS TAKEN. AIRPORT PD NOTIFIED. WOC 7-3333 EF/RL",6,2022-06
2022-06-18,VIRGINIA,CHANTILLY,"PRELIM INFO FROM FAA OPS: CHANTILLY, VA/UAS SIGHTING/1458E/POTOMAC TRACON ADVISED, A333, LONDON, UNITED KINGDOM (EGLL) - IAD, REPORTED A RED UAS OFF RIGHT SIDE AT 3,600 FEET WHILE S BOUND 8 SE IAD. NO EVASIVE ACTION TAKEN. FAIRFAX COUNTY PD NOTIFIED. WOC 7-3333 RL/EF",6,2022-06
2022-06-18,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/2000C/HOUSTON TRACON ADVISED, E75L, NASSAU, BAHAMAS (MYNN) - IAH, REPORTED A BLACK UAS FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 6,000 FEET 8 SW IAH. NO EVASIVE ACTION TAKEN. FBI NOTIFIED. WOC 7-3333 TB/JG",6,2022-06
2022-06-19,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/0842E/NEW YORK TRACON ADVISED, E75S, JAX - JFK, REPORTED A UAS WHILE NW BOUND AT 2,500 FEET 5 SE JFK. NO EVASIVE ACTION TAKEN. NASSAU COUNTY PD NOTIFIED. WOC 7-3333 JO/HM",6,2022-06
2022-06-19,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1205E/ATLANTA TRACON ADVISED CIRRUS SR22, REPORTED A WHITE UAS WHILE NW BOUND AT 3,700 FEET 3 N COBB COUNTY INTL ARPT (RYY). NO EVASIVE ACTION TAKEN. COBB COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-19,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1217E/EWR ATCT ADVISED, E170, DTW - EWR, REPORTED A SILVER 2-ROTOR UAS 50 FEET ABOVE ACFT WHILE N BOUND AT 1,300 FEET 4 MILE FINAL RUNWAY 4R. NO EVASIVE ACTION TAKEN. PORT AUTHORITY OPERATIONS NOTIFIED. WOC 7-3333 HM/JO",6,2022-06
2022-06-19,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1247E/EWR ATCT ADVISED, B78X, LISBON, PORTUGAL (LPPT) - EWR, REPORTED A QUAD-COPTER UAS OFF THE RIGHT SIDE WHILE N BOUND AT 2,500 FEET 8 MILE FINAL RUNWAY 4R. NO EVASIVE ACTION TAKEN. PORT AUTHORITY OPERATIONS NOTIFIED. WOC 7-3333 HM/JO",6,2022-06
2022-06-19,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1250E/EWR ATCT ADVISED, E170, BGR - EWR, REPORTED A QUAD-COPTER UAS OFF THE RIGHT SIDE WHILE N BOUND AT 2,500 FEET 8 MILE FINAL RUNWAY 4R. NO EVASIVE ACTION TAKEN. NO IMPACT TO OPERATIONS. PORT AUTHORITY OPERATIONS NOTIFIED. WOC 7-3333 HM/JO",6,2022-06
2022-06-19,CALIFORNIA,PALO ALTO,"PRELIM INFO FROM FAA OPS: PALO ALTO, CA/UAS SIGHTING/1023P/PALO ALTO ATCT ADVISED, BEECH BE35, REPORTED A UAS WHILE SE BOUND AT 900 FEET 4 E PAO. NO EVASIVE ACTION TAKEN. MOUNTAIN VIEW PD NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-19,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1330E/ATLANTA TRACON ADVISED, CESSNA C206, REPORTED A RED UAS 1,500 FEET BELOW ACFT WHILE S BOUND AT 3,000 FEET 4.5 E ATL. NO EVASIVE ACTION TAKEN. DEKALB PD NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-19,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1340E/ATLANTA TRACON ADVISED, CESSNA C206, REPORTED A WHITE UAS 1,500 FEET BELOW ACFT WHILE S BOUND AT 3,000 FEET 4.5 E ATL. NO EVASIVE ACTION TAKEN. DEKALB PD NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-19,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1415E/NEW YORK TRACON ADVISED, CRJ9, SYR - LGA, REPORTED A UAS OFF THE RIGHT SIDE WHILE NE BOUND AT 3,000 FEET 8 SW LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED. WOC 7-3333 HM/JO",6,2022-06
2022-06-19,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1320C/ORD ATCT ADVISED, A332, LIEGE, BELGIUM (EBLG) - ORD, REPORTED A UAS WHILE E BOUND AT 3,000 FEET 8 MILE FINAL RUNWAY 27C. SUBSEQUENT ACFT REPORTED A BALLOON NOT A UAS. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC 7-3333 HM/JO",6,2022-06
2022-06-19,CONNECTICUT,NEW HAVEN,"PRELIM INFO FROM FAA OPS: NEW HAVEN, CT/UAS SIGHTING/1520E/NEW YORK TRACON ADVISED CESSNA C560, REPORTED A LARGE UAS WITH FLASHING BLUE LIGHTS WHILE E BOUND AT 4,000 FEET 7 SSE NEW HAVEN ARPT (HVN). NO EVASIVE TAKEN. SCPD AVIATION NOTIFIED. WOC 7-3333 JO/HM",6,2022-06
2022-06-19,ALABAMA,TALLADEGA,"PRELIM INFO FROM FAA OPS: TALLADEGA, AL/UAS SIGHTING/1556C/ATLANTA ARTCC ADVISED, BEECH BE20, REPORTED A UAS OFF THE LEFT SIDE 30 FEET BELOW ACFT WHILE SW BOUND AT FL228 15 SSE TALLADEGA DME. NO EVASIVE ACTION TAKEN. CLAY COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-19,OHIO,COLUMBUS,"PRELIM INFO FROM FAA OPS: COLUMBUS, OH/UAS SIGHTING/1810E/COLUMBUS ATCT ADVISED, CRJ9, JFK - CMH, REPORTED BLACK UAS AT SAME ALTITUDE FROM THE 1 O'CLOCK POSITION WHILE W BOUND AT 2,500 FEET 2 WNW COLUMBUS. NO EVASIVE ACTION REPORTED. OHIO HIGHWAY PATROL NOTIFIED. COLUMBUS PD HELO NOTIFIED ON FREQUENCY AND RESPONDED TO AREA. COLUMBUS PD STATED UAS MAY HAVE BEEN A LARGE BLACK BIRD FOUND NEAR LOCATION REPORTED. WOC 7-3333 DJ/ER",6,2022-06
2022-06-19,ILLINOIS,CAHOKIA-ST LOUIS,"PRELIM INFO FROM FAA OPS: CAHOKIA-ST LOUIS, IL/UAS SIGHTING/1738C/ST LOUIS DOWNTOWN ATCT ADVISED, ROBINSON R44, REPORTED UAS 50 FEET ABOVE ACFT FROM THE 1 O'CLOCK POSITION WHILE N BOUND AT 450 FEET 3.5 NNW ST LOUIS DOWNTOWN ARPT, IL. NO EVASIVE ACTION TAKEN. ST CLAIR COUNTY PD NOTIFIED. WOC 7-3333 ER/DJ",6,2022-06
2022-06-20,TEXAS,SAN ANTONIO,"PRELIM INFO FROM FAA OPS: SAN ANTONIO, TX/UAS SIGHTING/1059C/STINSON ATCT ADVISED, CESSNA C206, REPORTED A SILVER UAS PASSED 50 FEET BELOW ACFT WHILE W BOUND AT 2,500 FEET 6 NE STINSON MUNICIPAL ARPT (SSF). NO EVASIVE ACTION TAKEN. SAN ANTONIO PD NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-20,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1227C/CHICAGO TRACON ADVISED, BEECH BE35, GYY - PWK, REPORTED A WHITE QUAD-COPTER UAS AT 500 FEET BELOW ACFT WHILE N BOUND AT 2,000 FEET 15 E ORD. UAS WAS OPERATING NEAR THE NAVY PIER. NO EVASIVE ACTION TAKEN. FBI NOTIFIED. WOC 7-3333 HM/JO",6,2022-06
2022-06-20,FLORIDA,BROOKSVILLE,"PRELIM INFO FROM FAA OPS: BROOKSVILLE, FL/UAS SIGHTING/1345E/BROOKSVILLE ATCT ADVISED, CESSNA C172, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE N BOUND AT 2,000 FEET 9 WSW BKV. NO EVASIVE ACTION TAKEN. HERNANDO COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-20,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1405C/HOUSTON TRACON ADVISED, PIPER P28A, EL DORADO, AR - DWH, REPORTED A BLACK UAS 1/2 MILE OFF THE RIGHT SIDE WHILE SW BOUND AT 3,800 FEET 5 ENE CONROE/NORTH HOUSTON REGIONAL ARPT (CXO). NO EVASIVE ACTION TAKEN. FBI NOTIFIED. WOC 7-3333 HM/JO",6,2022-06
2022-06-20,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1515E/LAGUARDIA ATCT ADVISED, B738, CLT - LGA, REPORTED A WHITE UAS WHILE E BOUND AT 900 FEET 2 S LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY OPERATIONS NOTIFIED. WOC 7-3333 JO/HM",6,2022-06
2022-06-20,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1520M/W-ROC ADVISED, E75L, MTJ - DEN, REPORTED 2 WHITE UAS WHILE N BOUND AT 12,000 FEET  5 SW DEN. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED. WOC 7-3333 RC/DJ",6,2022-06
2022-06-20,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/2152E/LAGUARDIA ATCT ADVISED, A320, IAH - LGA, REPORTED UAS FROM BELOW ACFT WHILE SW BOUND AT 500 FEET 3 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED. WOC 7-3333 ER/RC",6,2022-06
2022-06-20,CALIFORNIA,CHINO,"PRELIM INFO FROM FAA OPS: CHINO, CA/UAS SIGHTING/1857P/CHINO ATCT ADVISED, CESSNA C172, REPORTED A RED UAS AT SAME ALTITUDE OFF FROM THE 9 O'CLOCK POSITION WHILE E BOUND AT 1,400 FEET 1 N CHINO. PILOT TURNED TO AVOID THE UAS AND REQUESTED TO CHANGE PATTERN TO NORTH SIDE OF ARPT. CHINO PD NOTIFIED. WOC 7-3333 DJ/RC",6,2022-06
2022-06-21,FLORIDA,SARASOTA-BRADENTON,"PRELIM INFO FROM FAA OPS: SARASOTA-BRADENTON, FL/UAS SIGHTING/1328E/SARASOTA ATCT ADVISED, DIAMOND DA40, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE NE BOUND AT 2,000 FEET 6.21 WSW SRQ. NO EVASIVE ACTION TAKEN. MANATEE COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/JW",6,2022-06
2022-06-22,NEW JERSEY,TETERBORO,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1335E/TETERBORO ATCT ADVISED, EMBRAER E545, REPORTED A BLACK UAS 350 FEET FROM THEIR 9 O'CLOCK POSITION WHILE S BOUND AT 2,000 FEET 4 E TEB. NO EVASIVE ACTION TAKEN. PARAMUS PD NOTIFIED. WOC 7-3333 JF/TB",6,2022-06
2022-06-22,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1240P/LAX ATCT ADVISED, BEECH BE9L, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE NE BOUND AT 1,000 FEET 8 NE LAX. NO EVASIVE ACTION TAKEN. LEO NOTIFIED. WOC 7-3333 JO/TB",6,2022-06
2022-06-23,NORTH CAROLINA,ELKIN,"CORRECTION INFO (INCIDENT TYPE) FROM FAA OPS: ELKIN, NC/UAS INCIDENT/JUNE 23 - 1059E/ADVISED, SCHWEIZER H269, STRUCK A UAS AT 1,500 FEET NEAR INTERSECTION OF DOBBINS ROAD AND ROUTE 601 IN BOONVILLE, NC. ACFT RETURNED TO ELKIN AND REPORTED DAMAGE TO A ROTOR. POB: 1. INJURIES: NONE. DAMAGE: SUBSTANTIAL. WOC 7-3333 MK/EC",6,2022-06
2022-06-23,MASSACHUSETTS,SPRINGFIELD,"PRELIM INFO FROM FAA OPS: WESTFIELD/SPRINGFIELD, MA/UAS SIGHTING/1425E/YANKEE TRACON ADVISED, ECLIPSE EA50, BAF - BGR, REPORTED A UAS WHILE NE BOUND AT 6,000 FEET OVER WESTFIELD-BARNES REGIONAL ARPT. NO EVASIVE ACTION TAKEN. MASSACHUSETTS STATE PD NOTIFIED. WOC 7-3333 TB/MK",6,2022-06
2022-06-23,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS SIGHTING/2036E/DCA ATCT ADVISED, H65, DCA - DCA, OBSERVED A UAS ON LEFT SIDE WHILE SOUTHBOUND AT 600 FEET, 6 SW DCA. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED. WOC 7-3333 JA/EF",6,2022-06
